pid,split
5nk2,val
5nk3,val
5nk4,val
5nk6,val
5nk7,val
5nk8,val
5nk9,val
5nka,val
5nkb,val
5nkc,val
5nkd,val
5nkg,val
5nkh,val
5nki,val
5nlk,test
5nn6,train
5nvv,train
5nvw,train
5nvx,train
5nw0,train
5nw1,train
5nw2,train
5nyh,test
5nze,test
5nzf,test
5nzn,test
5o2d,train
5o4f,test
5o5a,train
5o87,test
5oaj,test
5obg,test
5odx,test
5oei,train
5ogb,train
5oh2,train
5oh3,train
5oh4,train
5oh7,train
5oh9,train
5oha,train
5oht,train
5ohy,train
5oku,train
5om2,train
5om7,train
5oot,test
5op4,test
5op5,test
5oq8,test
5oqu,val
5orh,val
5ork,val
5orv,test
5orw,test
5os2,test
5os4,test
5os5,test
5os7,val
5os8,val
5ose,test
5osl,val
5oss,train
5ost,train
5ot9,train
5ota,train
5otc,train
5otz,val
5ov8,train
5ovr,train
5ovx,train
5oxk,train
5qay,train
5qqp,train
5qtt,train
5sym,train
5sz2,test
5t19,train
5t8o,train
5t8p,train
5t9u,val
5t9w,val
5t9z,val
5ta2,val
5ta4,val
5tb6,test
5tbe,val
5tbm,train
5tcj,train
5tp0,val
5tpx,test
5tuz,train
5twj,val
5u0w,train
5u0y,train
5u0z,train
5u11,train
5u12,train
5u13,train
5u14,train
5u28,test
5u49,test
5u4b,val
5u4d,val
5u6j,train
5uc4,val
5ucj,val
5ueu,train
5uez,train
5uf0,train
5ufp,train
5ufr,train
5ufs,val
5uk8,train
5ula,test
5ult,train
5umx,val
5umy,val
5uoo,test
5upe,train
5upf,train
5ut6,test
5v0n,test
5v79,train
5v7a,train
5v82,test
5var,train
5vb5,test
5vb6,test
5vb7,test
5vc3,test
5vc4,test
5vcv,test
5vcw,test
5vcy,test
5vcz,test
5vd0,test
5vd1,test
5vd2,test
5vd3,test
5vh0,train
5vih,test
5vja,val
5vl2,val
5vm0,val
5vo1,train
5voj,train
5vp9,train
5vsf,train
5vyy,test
5w2s,train
5wa5,test
5wa8,train
5wa9,train
5wal,val
5wbm,train
5wbo,train
5wij,test
5win,test
5wl0,train
5wlo,train
5wmg,test
5wp5,val
5wqc,train
5wuk,train
5wyx,train
5wyz,train
5x62,val
5x74,train
5xmx,train
5xo7,train
5xsr,test
5xva,train
5xvg,train
5y12,train
5ya5,val
5yfs,train
5yft,train
5yj8,train
5yjm,train
5yl2,train
5yqx,test
5z5f,train
5z66,train
5z7b,train
5z7j,train
5za7,test
5za8,test
5zae,test
5zaf,test
5zag,test
5zaj,test
5zc5,test
5zg0,train
5zg1,train
5zg3,train
5zhl,val
5zkc,train
5zyg,train
5zyl,train
5zym,train
6ajr,train
6ajv,test
6aox,train
6aqs,train
6arm,train
6arn,train
6aro,train
6as8,train
6ayi,train
6ayo,train
6ayq,train
6ayr,train
6ays,train
6ayt,train
6b1k,train
6b4l,train
6b4n,train
6b4u,train
6b7a,train
6b7b,val
6bdy,val
6bm5,val
6bm6,val
6c0s,train
6c2r,test
6c85,train
6c9s,val
6c9v,val
6cbf,train
6cbg,train
6cdj,train
6cdl,train
6ce6,train
6ced,train
6chp,train
6cjr,val
6cjs,val
6ckr,train
6cks,train
6ckw,train
6cn5,train
6cpw,val
6cwh,train
6cwn,train
6d15,train
6d16,train
6d17,train
6d18,train
6d50,train
6d55,train
6d56,train
6d5e,train
6d5g,train
6d5h,train
6d5j,train
6dai,train
6dak,train
6dar,train
6dgl,train
6dgq,train
6dgr,train
6dh1,train
6dh2,train
6dh6,train
6dh7,train
6dh8,train
6dif,train
6dil,train
6dj5,train
6dj7,train
6dl2,test
6dpt,train
6dpx,train
6dpy,train
6dpz,train
6dsp,train
6dy7,train
6dyr,train
6dys,train
6dyu,train
6dyv,train
6dyw,train
6dyy,train
6dyz,train
6dz0,train
6dz2,train
6dz3,train
6e1y,train
6e1z,train
6e22,train
6e23,train
6e4a,train
6e5l,train
6e5t,train
6e6m,train
6e7j,train
6e7r,test
6e7t,test
6e7u,test
6e9a,train
6ei5,test
6eif,test
6eij,test
6eiq,test
6eir,val
6eis,test
6eiz,train
6ej2,train
6ej3,train
6ekq,train
6el5,test
6eln,test
6elo,test
6elp,test
6eog,train
6eol,train
6ep4,train
6epz,train
6eq2,test
6eq3,test
6eq5,test
6eq7,test
6eq8,train
6euc,train
6euw,train
6eux,train
6exs,train
6ey8,test
6ey9,test
6eya,test
6eyb,test
6ezq,train
6f05,train
6f1n,test
6f20,test
6f28,val
6f9g,train
6fa4,train
6fba,train
6fcj,test
6fgg,train
6fhq,train
6fhu,train
6fmj,train
6fnf,val
6fng,val
6fni,val
6fnj,val
6fnq,train
6fnr,train
6fo5,train
6fsy,test
6ftf,train
6ftz,train
6fuh,train
6fui,train
6fuj,train
6fz4,val
6g24,train
6g25,train
6g27,train
6g29,train
6g2b,train
6g2c,train
6g2e,train
6g2f,train
6g2o,train
6g2r,train
6g2s,train
6g36,test
6g37,test
6g38,test
6g9i,train
6ge7,train
6gf9,train
6gfs,train
6gfz,train
6ggb,test
6ggf,test
6ghh,train
6ghj,train
6gj6,train
6gj8,train
6gji,val
6gjj,val
6gjl,val
6gjm,val
6gjr,val
6gl8,train
6gl9,val
6gla,val
6glb,val
6gnp,test
6gnr,test
6gnw,test
6gue,train
6guh,train
6guk,train
6gvf,train
6gvz,train
6gw4,train
6gwr,train
6gxg,train
6gzd,val
6gzm,val
6h8s,train
6hd6,test
6hgi,train
6hgj,train
6hgr,test
6hhr,test
6hk3,val
6hk4,val
6hke,train
6hlx,train
6hly,train
6hmg,train
6hoq,val
6ht1,train
6hzy,train
6i0z,train
6i11,train
6i12,train
6i13,train
6i14,train
6i17,train
6i18,train
6i61,val
6i62,val
6i63,val
6i64,val
6i65,val
6i66,val
6i67,val
6i8m,val
6i8t,val
6i8y,train
6ibk,train
6idg,val
6iez,train
6if0,train
6ift,val
6iiu,train
6j0g,train
6j0o,train
6j1l,train
6j3o,train
6j3p,train
6jad,train
6jag,train
6jao,train
6jap,train
6jaw,train
6jbb,train
6jof,val
6jtc,train
6k04,train
6k3l,test
6kjd,train
6ma2,train
6ma5,train
6maj,train
6md6,train
6md8,train
6mg5,train
6mh1,test
6mh7,train
6mll,train
6mnc,train
6n3v,train
6n3w,train
6n3x,train
6n78,train
6n79,train
6n7a,train
6n7b,train
6n7d,train
6n8x,test
6ncn,train
6nco,train
6nfh,val
6nfy,test
6nmb,test
6no9,test
6nu1,train
6nu5,train
6nv7,train
6nv9,train
6nw3,train
6nwk,val
6nwl,val
6ny0,train
6nyv,train
6nzv,train
6o0o,train
6o94,test
6o95,test
6olx,test
6ooy,train
6oqb,train
6oqc,train
6oqd,train
6otg,train
6p3t,train
6p3v,train
6p83,train
6p84,train
6p85,train
6p86,train
6p87,train
6p88,train
6p89,train
6p8a,train
6p9e,train
6pg3,train
6pg4,train
6pg5,train
6pg6,train
6pg7,train
6pg8,train
6pg9,train
6pga,train
6pgb,train
6pgc,train
6pge,train
6pi5,train
6pi6,train
6pl1,test
6plf,train
6poi,train
6prf,train
6pvz,train
6q3y,train
6q3z,train
6q4g,train
6q54,val
6q60,val
6qas,test
6qau,test
6qav,val
6qe5,val
6qge,train
6qgf,train
6qln,train
6qlo,train
6qlp,train
6qlq,train
6qlr,train
6qls,train
6qlt,train
6qlu,train
6qmj,train
6qmk,train
6qpl,train
6qqq,train
6qqu,train
6qqv,train
6qqw,train
6qqz,train
6qr0,train
6qr1,train
6qr2,train
6qr3,train
6qr4,train
6qr7,train
6qr9,train
6qrc,train
6quv,train
6qz5,train
6r0v,train
6r11,train
6r13,train
6r18,train
6r1a,train
6r1b,train
6r1d,train
6r1w,train
6r8l,test
6r8o,test
6r8w,test
6r9u,test
6r9x,test
6rih,train
6rot,test
6rtw,train
6s4n,train
6s4t,train
6s56,test
6s57,test
6s5k,train
6sbt,val
6ssy,train
6st0,train
6stl,train
6szp,train
6t1i,train
6t1m,train
6t1n,train
6ud2,train
6udi,train
6udt,train
6udu,train
6udv,train
6ueg,train
8a3h,train
